1000
0 2 2.674930e-02
0 3 2.088906e-05
0 4 2.158068e-08
0 5 2.570969e-11
0 6 6.731404e-13
0 7 6.811163e-13
0 8 6.900855e-13
0 9 6.883834e-13
0 10 6.781177e-13
0 11 6.896504e-13
0 12 7.075894e-13
0 13 6.818042e-13
0 14 7.188733e-13
0 15 7.200768e-13
0 16 7.072517e-13
0 17 7.392755e-13
0 18 7.602403e-13
0 19 7.663265e-13
0 20 7.998774e-13
0 21 7.629976e-13
0 22 7.372447e-13
0 23 7.812579e-13
0 24 7.748034e-13
0 25 8.697721e-13
0 26 8.260950e-13
0 27 9.850241e-13
0 28 8.963211e-13
0 29 9.931020e-13
1 2 4.045576e-02
1 3 4.947952e-05
1 4 8.613575e-08
1 5 1.808821e-10
1 6 7.949075e-13
1 7 6.980870e-13
1 8 6.939367e-13
1 9 6.958570e-13
1 10 6.811556e-13
1 11 6.721086e-13
1 12 7.339049e-13
1 13 7.381935e-13
1 14 6.824078e-13
1 15 7.383341e-13
1 16 7.432959e-13
1 17 7.940259e-13
1 18 7.534066e-13
1 19 7.758822e-13
1 20 8.452553e-13
1 21 8.617256e-13
1 22 8.186294e-13
1 23 7.791917e-13
1 24 8.582281e-13
1 25 8.131230e-13
1 26 8.751393e-13
1 27 9.360512e-13
1 28 1.022982e-12
1 29 8.552652e-13
2 2 4.846276e-02
2 3 3.170426e-05
2 4 2.473056e-08
2 5 1.947213e-11
2 6 7.355053e-13
2 7 7.171722e-13
2 8 7.207283e-13
2 9 7.359458e-13
2 10 7.265660e-13
2 11 7.558646e-13
2 12 7.364360e-13
2 13 7.695086e-13
2 14 7.314368e-13
2 15 7.513482e-13
2 16 7.221671e-13
2 17 7.627820e-13
2 18 7.487184e-13
2 19 7.887223e-13
2 20 8.092117e-13
2 21 8.528338e-13
2 22 8.344090e-13
2 23 8.277315e-13
2 24 8.434932e-13
2 25 8.601317e-13
2 26 8.927283e-13
2 27 9.204186e-13
2 28 9.212481e-13
2 29 9.523733e-13
3 2 5.634999e-02
3 3 7.206288e-05
3 4 1.097715e-07
3 5 1.872424e-10
3 6 7.736246e-13
3 7 7.343929e-13
3 8 7.169776e-13
3 9 7.388232e-13
3 10 7.314934e-13
3 11 7.279642e-13
3 12 7.518740e-13
3 13 7.297035e-13
3 14 7.623926e-13
3 15 7.675655e-13
3 16 7.873524e-13
3 17 8.010522e-13
3 18 7.987228e-13
3 19 7.963837e-13
3 20 8.614161e-13
3 21 8.331358e-13
3 22 7.689224e-13
3 23 8.468801e-13
3 24 8.361554e-13
3 25 9.261108e-13
3 26 9.039284e-13
3 27 8.560862e-13
3 28 9.749410e-13
3 29 9.605968e-13
4 2 4.432170e-02
4 3 1.175277e-04
4 4 5.541750e-07
4 5 3.008319e-09
4 6 1.748971e-11
4 7 6.643093e-13
4 8 6.579916e-13
4 9 6.611649e-13
4 10 6.454870e-13
4 11 6.863326e-13
4 12 6.894724e-13
4 13 7.174568e-13
4 14 6.804687e-13
4 15 7.063867e-13
4 16 7.434523e-13
4 17 7.056330e-13
4 18 7.607145e-13
4 19 7.276332e-13
4 20 7.327804e-13
4 21 7.953796e-13
4 22 7.395740e-13
4 23 7.997257e-13
4 24 8.087948e-13
4 25 8.161064e-13
4 26 8.620841e-13
4 27 9.608877e-13
4 28 9.623418e-13
4 29 8.882718e-13
5 2 4.888938e-02
5 3 2.913713e-05
5 4 2.632946e-08
5 5 2.758578e-11
5 6 6.747952e-13
5 7 6.688401e-13
5 8 6.676079e-13
5 9 6.761828e-13
5 10 6.820941e-13
5 11 7.002452e-13
5 12 6.419102e-13
5 13 6.643902e-13
5 14 7.001918e-13
5 15 7.284121e-13
5 16 6.718152e-13
5 17 6.992340e-13
5 18 7.391752e-13
5 19 7.247383e-13
5 20 7.750814e-13
5 21 7.293710e-13
5 22 7.900030e-13
5 23 8.296146e-13
5 24 8.028871e-13
5 25 8.413696e-13
5 26 8.860140e-13
5 27 8.788723e-13
5 28 9.972428e-13
5 29 8.774538e-13
6 2 6.495058e-02
6 3 1.336001e-04
6 4 4.705599e-07
6 5 2.259690e-09
6 6 1.171708e-11
6 7 6.472151e-13
6 8 6.357174e-13
6 9 6.416944e-13
6 10 6.393452e-13
6 11 6.678130e-13
6 12 6.359717e-13
6 13 6.569731e-13
6 14 7.281529e-13
6 15 6.512348e-13
6 16 6.667765e-13
6 17 6.798537e-13
6 18 7.089466e-13
6 19 6.979371e-13
6 20 7.403851e-13
6 21 7.447929e-13
6 22 7.569503e-13
6 23 7.729893e-13
6 24 7.423754e-13
6 25 8.226190e-13
6 26 8.047607e-13
6 27 8.318147e-13
6 28 8.306489e-13
6 29 8.342328e-13
7 2 2.097281e-02
7 3 8.622390e-06
7 4 3.777735e-09
7 5 2.308976e-12
7 6 7.024652e-13
7 7 7.005987e-13
7 8 7.122811e-13
7 9 7.215883e-13
7 10 7.100353e-13
7 11 7.356585e-13
7 12 7.413690e-13
7 13 7.332661e-13
7 14 7.646869e-13
7 15 7.297932e-13
7 16 7.267872e-13
7 17 7.245180e-13
7 18 7.616459e-13
7 19 7.632764e-13
7 20 8.407244e-13
7 21 8.065285e-13
7 22 8.158174e-13
7 23 8.305464e-13
7 24 8.247190e-13
7 25 9.078592e-13
7 26 8.716651e-13
7 27 8.999189e-13
7 28 9.146857e-13
7 29 1.033075e-12
8 2 7.527957e-02
8 3 1.698404e-04
8 4 7.284658e-07
8 5 3.696376e-09
8 6 2.054668e-11
8 7 6.879866e-13
8 8 6.764383e-13
8 9 6.524921e-13
8 10 6.965820e-13
8 11 6.718247e-13
8 12 6.619663e-13
8 13 6.964529e-13
8 14 6.625634e-13
8 15 6.781036e-13
8 16 6.921490e-13
8 17 7.188441e-13
8 18 7.442488e-13
8 19 7.430818e-13
8 20 7.929669e-13
8 21 7.901359e-13
8 22 7.562924e-13
8 23 8.011536e-13
8 24 8.681458e-13
8 25 7.647737e-13
8 26 8.197226e-13
8 27 8.648209e-13
8 28 9.173444e-13
8 29 1.061142e-12
9 2 2.764650e-02
9 3 1.605262e-05
9 4 1.259210e-08
9 5 1.161403e-11
9 6 6.402505e-13
9 7 6.257714e-13
9 8 6.609130e-13
9 9 6.520018e-13
9 10 6.487250e-13
9 11 6.632235e-13
9 12 6.387602e-13
9 13 6.800479e-13
9 14 6.750417e-13
9 15 6.334296e-13
9 16 7.236979e-13
9 17 7.134194e-13
9 18 6.916827e-13
9 19 6.933920e-13
9 20 7.340190e-13
9 21 7.088987e-13
9 22 7.661917e-13
9 23 8.208749e-13
9 24 7.657422e-13
9 25 8.696706e-13
9 26 8.737629e-13
9 27 9.168279e-13
9 28 8.003730e-13
9 29 9.080905e-13
10 2 9.674238e-02
10 3 3.358016e-04
10 4 1.861910e-06
10 5 1.239105e-08
10 6 9.087161e-11
10 7 1.053360e-12
10 8 6.730595e-13
10 9 6.738849e-13
10 10 6.626670e-13
10 11 6.848686e-13
10 12 6.815203e-13
10 13 7.034372e-13
10 14 6.787236e-13
10 15 7.076059e-13
10 16 7.209472e-13
10 17 7.202211e-13
10 18 7.528731e-13
10 19 7.628998e-13
10 20 7.545812e-13
10 21 7.463870e-13
10 22 8.166533e-13
10 23 8.101418e-13
10 24 8.449735e-13
10 25 7.551762e-13
10 26 9.051348e-13
10 27 8.294800e-13
10 28 9.340777e-13
10 29 8.792455e-13
11 2 1.271450e-01
11 3 5.098839e-04
11 4 3.006929e-06
11 5 1.973805e-08
11 6 1.364779e-10
11 7 1.272907e-12
11 8 6.930544e-13
11 9 6.840114e-13
11 10 6.865218e-13
11 11 6.766917e-13
11 12 7.129050e-13
11 13 6.905280e-13
11 14 7.112222e-13
11 15 7.075617e-13
11 16 7.633421e-13
11 17 7.642594e-13
11 18 7.462075e-13
11 19 7.858285e-13
11 20 7.989654e-13
11 21 8.596799e-13
11 22 7.911071e-13
11 23 8.245771e-13
11 24 8.416780e-13
11 25 8.235658e-13
11 26 8.339236e-13
11 27 9.463715e-13
11 28 9.226884e-13
11 29 8.492308e-13
12 2 3.735521e-02
12 3 2.893174e-05
12 4 3.576257e-08
12 5 5.885974e-11
12 6 6.530537e-13
12 7 6.343140e-13
12 8 6.353733e-13
12 9 6.609437e-13
12 10 6.240585e-13
12 11 6.564924e-13
12 12 6.459658e-13
12 13 6.737361e-13
12 14 6.764817e-13
12 15 7.105744e-13
12 16 7.147726e-13
12 17 6.647489e-13
12 18 7.505088e-13
12 19 6.802171e-13
12 20 7.354416e-13
12 21 7.773702e-13
12 22 7.406318e-13
12 23 7.888377e-13
12 24 7.640791e-13
12 25 8.575296e-13
12 26 8.054973e-13
12 27 8.508713e-13
12 28 9.535264e-13
12 29 9.459837e-13
13 2 6.618867e-02
13 3 1.246333e-04
13 4 3.167434e-07
13 5 9.603056e-10
13 6 3.304748e-12
13 7 7.111220e-13
13 8 7.137095e-13
13 9 7.289576e-13
13 10 7.337592e-13
13 11 7.227529e-13
13 12 7.265558e-13
13 13 7.266598e-13
13 14 7.328252e-13
13 15 7.419998e-13
13 16 7.973116e-13
13 17 7.713762e-13
13 18 7.766850e-13
13 19 8.015468e-13
13 20 8.169493e-13
13 21 8.238178e-13
13 22 7.601400e-13
13 23 8.148370e-13
13 24 8.169954e-13
13 25 7.919230e-13
13 26 7.916747e-13
13 27 8.433769e-13
13 28 9.093093e-13
13 29 1.052608e-12
14 2 2.572525e-02
14 3 3.191769e-05
14 4 6.295095e-08
14 5 1.366709e-10
14 6 7.674949e-13
14 7 6.724466e-13
14 8 6.665479e-13
14 9 6.884474e-13
14 10 6.677285e-13
14 11 7.100496e-13
14 12 6.650588e-13
14 13 7.122694e-13
14 14 6.706344e-13
14 15 7.170576e-13
14 16 7.066079e-13
14 17 7.107947e-13
14 18 7.535379e-13
14 19 7.434803e-13
14 20 7.633705e-13
14 21 8.199348e-13
14 22 7.834958e-13
14 23 8.297040e-13
14 24 7.684561e-13
14 25 7.964069e-13
14 26 8.945338e-13
14 27 8.842590e-13
14 28 9.010729e-13
14 29 9.677372e-13
15 2 7.875048e-02
15 3 1.571374e-04
15 4 5.419531e-07
15 5 2.145911e-09
15 6 9.063154e-12
15 7 7.434682e-13
15 8 7.376031e-13
15 9 7.387400e-13
15 10 7.278424e-13
15 11 7.641861e-13
15 12 7.611136e-13
15 13 7.708189e-13
15 14 7.863920e-13
15 15 7.956735e-13
15 16 8.045647e-13
15 17 8.210416e-13
15 18 7.968351e-13
15 19 8.027366e-13
15 20 8.136916e-13
15 21 8.352722e-13
15 22 8.270664e-13
15 23 9.006750e-13
15 24 8.503580e-13
15 25 9.824804e-13
15 26 9.171735e-13
15 27 8.941134e-13
15 28 9.820406e-13
15 29 9.311167e-13
16 2 3.872015e-02
16 3 5.982121e-05
16 4 1.306229e-07
16 5 3.122514e-10
16 6 1.225897e-12
16 7 6.845690e-13
16 8 6.956001e-13
16 9 6.938982e-13
16 10 7.067180e-13
16 11 7.203088e-13
16 12 6.622311e-13
16 13 7.434884e-13
16 14 7.335746e-13
16 15 7.043609e-13
16 16 7.140172e-13
16 17 7.398614e-13
16 18 7.831467e-13
16 19 7.346005e-13
16 20 8.102836e-13
16 21 8.356843e-13
16 22 8.157892e-13
16 23 8.478741e-13
16 24 8.070842e-13
16 25 8.726569e-13
16 26 9.604783e-13
16 27 9.009145e-13
16 28 8.904060e-13
16 29 9.622103e-13
17 2 3.893970e-02
17 3 4.163064e-05
17 4 8.000352e-08
17 5 1.722609e-10
17 6 8.623037e-13
17 7 7.157471e-13
17 8 7.058183e-13
17 9 7.012982e-13
17 10 7.314206e-13
17 11 7.401003e-13
17 12 7.155794e-13
17 13 7.396258e-13
17 14 7.218631e-13
17 15 7.594823e-13
17 16 7.502616e-13
17 17 7.912145e-13
17 18 7.909991e-13
17 19 8.513078e-13
17 20 8.205782e-13
17 21 7.907635e-13
17 22 7.974262e-13
17 23 8.082291e-13
17 24 8.889687e-13
17 25 8.388210e-13
17 26 9.898495e-13
17 27 9.200578e-13
17 28 9.289554e-13
17 29 1.086750e-12
18 2 4.590321e-02
18 3 1.051843e-04
18 4 3.666750e-07
18 5 1.494637e-09
18 6 6.772494e-12
18 7 6.862371e-13
18 8 6.858893e-13
18 9 6.786188e-13
18 10 7.153231e-13
18 11 7.306242e-13
18 12 6.937740e-13
18 13 6.999259e-13
18 14 7.299142e-13
18 15 7.666535e-13
18 16 7.457297e-13
18 17 7.397344e-13
18 18 7.403273e-13
18 19 7.757940e-13
18 20 8.098828e-13
18 21 7.402352e-13
18 22 7.874821e-13
18 23 7.680525e-13
18 24 8.883138e-13
18 25 7.989198e-13
18 26 9.381788e-13
18 27 9.318790e-13
18 28 1.023991e-12
18 29 9.019526e-13
19 2 7.770239e-02
19 3 2.115887e-04
19 4 9.447571e-07
19 5 4.719792e-09
19 6 2.483572e-11
19 7 6.831335e-13
19 8 6.411927e-13
19 9 6.416158e-13
19 10 6.554892e-13
19 11 6.572932e-13
19 12 6.535080e-13
19 13 6.237632e-13
19 14 6.864367e-13
19 15 6.741404e-13
19 16 7.014241e-13
19 17 6.749015e-13
19 18 6.516974e-13
19 19 7.509434e-13
19 20 7.113054e-13
19 21 7.103430e-13
19 22 7.396233e-13
19 23 7.280625e-13
19 24 7.529743e-13
19 25 7.807799e-13
19 26 8.246963e-13
19 27 7.808557e-13
19 28 7.976072e-13
19 29 8.446141e-13
20 2 6.254205e-02
20 3 1.017654e-04
20 4 3.244573e-07
20 5 1.191063e-09
20 6 4.642066e-12
20 7 6.953756e-13
20 8 6.814580e-13
20 9 6.803388e-13
20 10 6.935848e-13
20 11 6.878876e-13
20 12 7.324167e-13
20 13 7.028898e-13
20 14 6.932521e-13
20 15 7.314346e-13
20 16 7.135731e-13
20 17 7.447356e-13
20 18 7.281245e-13
20 19 7.576032e-13
20 20 7.690370e-13
20 21 7.935844e-13
20 22 8.173413e-13
20 23 7.699171e-13
20 24 8.142240e-13
20 25 7.824589e-13
20 26 8.447785e-13
20 27 8.530138e-13
20 28 9.092111e-13
20 29 8.361913e-13
21 2 8.845052e-02
21 3 1.756063e-04
21 4 4.917805e-07
21 5 1.616320e-09
21 6 5.850988e-12
21 7 6.344242e-13
21 8 6.369154e-13
21 9 6.610780e-13
21 10 6.558555e-13
21 11 6.479653e-13
21 12 6.532708e-13
21 13 6.553060e-13
21 14 6.721981e-13
21 15 6.866489e-13
21 16 6.747169e-13
21 17 7.055220e-13
21 18 7.326689e-13
21 19 7.504611e-13
21 20 7.372315e-13
21 21 7.117393e-13
21 22 7.748884e-13
21 23 8.005177e-13
21 24 8.335302e-13
21 25 8.126580e-13
21 26 8.057424e-13
21 27 8.665108e-13
21 28 8.498504e-13
21 29 8.806778e-13
22 2 9.297034e-02
22 3 1.668965e-04
22 4 3.801127e-07
22 5 9.677958e-10
22 6 2.825577e-12
22 7 6.423970e-13
22 8 6.367161e-13
22 9 6.313795e-13
22 10 6.442534e-13
22 11 6.623898e-13
22 12 6.391240e-13
22 13 6.602916e-13
22 14 6.461004e-13
22 15 6.812496e-13
22 16 6.544584e-13
22 17 6.658328e-13
22 18 7.100950e-13
22 19 7.014147e-13
22 20 7.684065e-13
22 21 7.435837e-13
22 22 7.717494e-13
22 23 8.428054e-13
22 24 7.879004e-13
22 25 7.754054e-13
22 26 8.831370e-13
22 27 8.486248e-13
22 28 8.574435e-13
22 29 8.865106e-13
23 2 8.167443e-02
23 3 1.147400e-04
23 4 3.017027e-07
23 5 9.970011e-10
23 6 3.827553e-12
23 7 6.455723e-13
23 8 6.439306e-13
23 9 6.629012e-13
23 10 6.571602e-13
23 11 7.032264e-13
23 12 6.609184e-13
23 13 7.019308e-13
23 14 6.645117e-13
23 15 7.018218e-13
23 16 6.687624e-13
