1000
0 nan 4.698671e-01 8.034125e-01 4.859008e-01 6.014725e-01 5.360297e-01 7.890872e-01
1 nan 5.152721e-01 8.332405e-01 5.177857e-02 6.777942e-01 6.001821e-01 6.551497e-01
2 nan 4.307591e-01 9.699926e-01 4.813311e-01 3.943058e-01 5.231185e-01 5.960392e-01
3 nan 6.645849e-01 6.069998e-01 2.493480e-02 5.211177e-01 3.362124e-01 6.167930e-01
4 nan 3.970902e-01 4.841462e-01 3.284564e-01 6.722389e-01 3.945751e-01 5.256460e-01
5 nan 2.034057e-01 7.523849e-01 4.325879e-01 2.524834e-01 5.574113e-01 6.519225e-01
6 nan 6.018930e-01 3.304022e-01 7.292216e-01 6.756374e-01 5.558533e-01 5.651447e-01
7 nan 3.608733e-01 8.842209e-01 2.431472e-01 5.394255e-01 8.445046e-01 8.513967e-01
8 nan 3.536713e-01 2.660521e-01 2.537147e-01 3.267034e-01 4.969376e-01 4.741385e-01
9 nan 6.048337e-01 9.096190e-01 6.781611e-02 7.403195e-01 5.501395e-01 7.252412e-01
10 nan 5.118911e-01 7.818020e-01 2.283868e-01 2.799106e-01 2.213237e-01 2.617224e-01
11 nan 4.699601e-01 9.834048e-01 4.672330e-01 6.441494e-01 3.645858e-01 2.222767e-01
12 nan 5.855959e-01 5.269093e-01 4.168403e-01 5.653214e-01 4.530668e-01 6.590001e-01
13 nan 1.841100e-01 9.911546e-01 3.076466e-01 4.076285e-01 7.546802e-01 4.408224e-01
14 nan 4.915973e-01 7.757334e-01 4.873480e-01 6.255381e-01 7.257792e-01 9.124614e-01
15 nan 7.137035e-01 9.818511e-01 1.216974e-01 5.246174e-01 3.323062e-01 4.810438e-01
16 nan 4.830788e-01 9.792489e-01 1.531285e-01 4.620967e-01 6.298500e-01 7.404440e-01
17 nan 6.262291e-01 6.409317e-01 6.717755e-01 6.746349e-01 4.156705e-01 7.054140e-01
18 nan 4.399450e-01 4.234231e-01 2.721659e-01 5.107980e-01 3.796446e-01 5.451500e-01
19 nan 8.780921e-02 6.058286e-01 7.252632e-01 3.424267e-02 5.157109e-01 5.185733e-01
20 nan 6.693794e-01 4.251941e-01 4.859042e-01 4.341452e-01 5.877557e-01 5.969989e-01
21 nan 3.498853e-01 4.635227e-01 7.470966e-01 5.996836e-03 4.318790e-01 3.407960e-01
22 nan 4.636157e-01 7.277188e-01 9.804046e-02 6.081638e-01 4.853823e-01 3.987661e-01
23 nan 5.353097e-01 5.374596e-01 6.092730e-02 4.784730e-01 2.162319e-01 5.538885e-01
24 nan 2.361694e-01 8.434507e-01 1.025931e-01 4.575025e-01 4.329976e-01 6.387435e-01
25 nan 5.963173e-01 8.626575e-01 5.032532e-01 7.114529e-01 6.413204e-01 5.500331e-01
26 nan 4.845977e-01 6.395432e-01 3.733774e-01 2.376752e-01 7.395552e-01 7.394180e-01
27 nan 7.075451e-01 8.890190e-01 3.522074e-01 2.392664e-01 5.260985e-01 5.127952e-01
28 nan 4.904834e-01 7.615845e-01 5.042561e-01 7.454104e-01 6.603151e-01 4.326691e-01
29 nan 3.524541e-01 8.985539e-01 2.995013e-01 6.200011e-01 7.138674e-01 6.754709e-01
30 nan 2.754903e-01 7.178675e-01 3.323819e-01 4.585878e-01 6.273741e-01 8.412212e-01
31 nan 4.757734e-01 8.286406e-01 1.674746e-01 4.497857e-01 6.352583e-01 6.821275e-01
32 nan 5.794974e-01 8.923012e-01 4.311062e-01 7.913754e-01 7.469960e-01 4.705782e-01
33 nan 1.126268e-01 9.969303e-01 8.651422e-02 5.321686e-01 6.841278e-01 4.493586e-01
34 nan 7.076236e-01 8.184446e-01 1.834420e-01 6.758351e-01 8.637620e-01 6.989795e-01
35 nan 4.101511e-01 8.278236e-01 3.888760e-01 5.949560e-01 5.890323e-01 5.919203e-01
36 nan 4.350803e-01 8.202439e-01 3.624810e-01 3.632225e-01 7.692742e-01 7.684378e-01
37 nan 4.098245e-01 7.401534e-01 1.068851e-01 7.401770e-01 6.071063e-01 5.750036e-01
38 nan 4.588522e-01 8.873472e-01 1.434721e-01 5.424975e-01 8.289306e-01 7.950957e-01
39 nan 8.445432e-01 1.405397e-01 6.458482e-01 7.853142e-01 7.018790e-01 5.164053e-01
40 nan 6.998719e-01 9.739738e-01 4.531062e-02 5.358890e-01 4.543233e-01 5.761208e-02
41 nan 4.164707e-01 1.509436e-01 7.380527e-01 4.945090e-01 3.599189e-01 6.360932e-01
42 nan 7.850648e-01 8.413775e-01 2.881571e-01 5.195127e-01 7.110798e-01 8.147125e-01
43 nan 6.702908e-01 7.691690e-01 8.602790e-02 5.411547e-01 5.515485e-01 7.746436e-01
44 nan 6.646552e-01 3.966130e-01 3.579532e-01 7.151135e-01 5.529285e-01 3.975197e-01
